CarrierName,Date,NumFlights,ProportionalCancellations,ProportionalDelays
America West Airlines Inc.,03/17/01,566,0.00530035335689,0.101798884435
America West Airlines Inc.,03/18/01,624,0.0144230769231,0.0814755260002
America West Airlines Inc.,03/19/01,632,0.0284810126582,0.0872065295889
America West Airlines Inc.,03/20/01,630,0.0365079365079,0.0604678554798
America West Airlines Inc.,03/21/01,630,0.0253968253968,0.0776914539401
America West Airlines Inc.,03/22/01,634,0.0283911671924,0.067922968179
America West Airlines Inc.,03/23/01,637,0.0141287284144,0.107426742569
America West Airlines Inc.,03/24/01,566,0.0212014134276,0.0887501814487
America West Airlines Inc.,03/25/01,624,0.0224358974359,0.136442306382
America West Airlines Inc.,03/26/01,632,0.0332278481013,0.0852153006645
America West Airlines Inc.,03/27/01,630,0.00634920634921,0.0261887713157
America West Airlines Inc.,03/28/01,625,0.0096,0.0415259959487
America West Airlines Inc.,03/29/01,635,0.00472440944882,0.0645944314693
America West Airlines Inc.,03/30/01,637,0.0251177394035,0.0956691062915
America West Airlines Inc.,03/31/01,537,0.0204841713222,0.090125129513
American Eagle Airlines Inc.,03/01/01,1420,0.0633802816901,0.283319490587
American Eagle Airlines Inc.,03/02/01,1419,0.0852713178295,0.345100127524
American Eagle Airlines Inc.,03/03/01,1207,0.0414250207125,0.222911549871
American Eagle Airlines Inc.,03/04/01,1344,0.118303571429,0.212299541583
American Eagle Airlines Inc.,03/05/01,1432,0.280027932961,0.127709218178
American Eagle Airlines Inc.,03/06/01,1428,0.203781512605,0.244986511522
American Eagle Airlines Inc.,03/07/01,1433,0.0739706908583,0.259689424135
American Eagle Airlines Inc.,03/08/01,1428,0.0497198879552,0.238041643219
American Eagle Airlines Inc.,03/09/01,1424,0.0758426966292,0.282008310249
American Eagle Airlines Inc.,03/10/01,1207,0.0389395194698,0.19490521327
American Eagle Airlines Inc.,03/11/01,1341,0.0417598806861,0.417056865621
American Eagle Airlines Inc.,03/12/01,1429,0.0713785864241,0.388993776659
American Eagle Airlines Inc.,03/13/01,1428,0.0385154061625,0.257288860719
American Eagle Airlines Inc.,03/15/01,1429,0.0909727081875,0.551654937694
American Eagle Airlines Inc.,03/16/01,1428,0.0875350140056,0.314025196631
American Eagle Airlines Inc.,03/17/01,1208,0.0380794701987,0.215507704148
American Eagle Airlines Inc.,03/18/01,1343,0.02382725242,0.181044799792
American Eagle Airlines Inc.,03/19/01,1430,0.0370629370629,0.147525970476
American Eagle Airlines Inc.,03/20/01,1429,0.036389083275,0.119261571875
American Eagle Airlines Inc.,03/21/01,1430,0.0594405594406,0.179419452846
American Eagle Airlines Inc.,03/22/01,1429,0.0713785864241,0.30404106083
American Eagle Airlines Inc.,03/23/01,1425,0.0449122807018,0.231816729674
American Eagle Airlines Inc.,03/24/01,1206,0.0298507462687,0.209755947718
American Eagle Airlines Inc.,03/25/01,1344,0.0327380952381,0.282612089643
American Eagle Airlines Inc.,03/26/01,1430,0.051048951049,0.294533699872
American Eagle Airlines Inc.,03/27/01,1427,0.0273300630694,0.147527075573
American Eagle Airlines Inc.,03/28/01,1427,0.0182200420463,0.11918111879
American Eagle Airlines Inc.,03/29/01,1425,0.0449122807018,0.14302114481
American Eagle Airlines Inc.,03/30/01,1426,0.111500701262,0.333802999152
American Eagle Airlines Inc.,03/31/01,1207,0.053024026512,0.273190439876
American Eagle Airlines Inc.,03/14/01,1430,0.0566433566434,0.185898655074
American Airlines Inc.,03/01/01,2128,0.0540413533835,0.0991277978445
American Airlines Inc.,03/02/01,2125,0.0451764705882,0.0924037460978
American Airlines Inc.,03/03/01,1945,0.0349614395887,0.0709382062773
American Airlines Inc.,03/04/01,2022,0.0895153313551,0.102346339408
American Airlines Inc.,03/05/01,2128,0.218515037594,0.0292571226858
American Airlines Inc.,03/06/01,2123,0.136599152143,0.0350357336729
American Airlines Inc.,03/07/01,2124,0.0381355932203,0.0431089097506
American Airlines Inc.,03/08/01,2126,0.0380997177799,0.0708371403482
American Airlines Inc.,03/09/01,2128,0.0446428571429,0.0686836651951
American Airlines Inc.,03/10/01,1945,0.0323907455013,0.0577595814501
American Airlines Inc.,03/11/01,2018,0.0237859266601,0.242855432484
American Airlines Inc.,03/12/01,2127,0.03902209685,0.105171772293
American Airlines Inc.,03/13/01,2126,0.0390404515522,0.0449588232578
American Airlines Inc.,03/14/01,2125,0.0343529411765,0.0497535698969
American Airlines Inc.,03/15/01,2131,0.0427029563585,0.190449414657
American Airlines Inc.,03/16/01,2133,0.0450070323488,0.132460727393
American Airlines Inc.,03/17/01,1949,0.0266803488969,0.0732041199373
American Airlines Inc.,03/18/01,2025,0.0222222222222,0.0572490841823
American Airlines Inc.,03/19/01,2133,0.0384435067979,0.0465280364459
American Airlines Inc.,03/20/01,2129,0.0366369187412,0.0340088243333
American Airlines Inc.,03/21/01,2130,0.0483568075117,0.0658805230508
American Airlines Inc.,03/22/01,2129,0.0446218882104,0.0571056716678
American Airlines Inc.,03/23/01,2134,0.0323336457357,0.0562157253631
American Airlines Inc.,03/24/01,1948,0.0184804928131,0.0850421606686
American Airlines Inc.,03/25/01,2025,0.0103703703704,0.0625567518485
American Airlines Inc.,03/26/01,2132,0.0333020637899,0.061359920495
American Airlines Inc.,03/27/01,2132,0.0356472795497,0.0342373758315
American Airlines Inc.,03/28/01,2130,0.0234741784038,0.0270528292517
American Airlines Inc.,03/29/01,2131,0.0234631628344,0.0480575751414
American Airlines Inc.,03/30/01,2135,0.03981264637,0.0851063064877
American Airlines Inc.,03/31/01,1911,0.0167451596023,0.0492407809111
Aloha Airlines Inc.,03/01/01,171,0.0350877192982,-0.0075009147457
Aloha Airlines Inc.,03/02/01,186,0.010752688172,0.229784475774
Aloha Airlines Inc.,03/03/01,182,0.0494505494505,0.160219103047
Aloha Airlines Inc.,03/04/01,183,0.0109289617486,-0.00996958431903
Aloha Airlines Inc.,03/05/01,173,0.0,-0.0211585154353
Aloha Airlines Inc.,03/06/01,171,0.0643274853801,0.0173452620047
Aloha Airlines Inc.,03/07/01,171,0.0116959064327,-0.0337813937036
Aloha Airlines Inc.,03/08/01,170,0.0352941176471,0.0184753363229
Aloha Airlines Inc.,03/09/01,186,0.0,0.100968642259
Aloha Airlines Inc.,03/10/01,182,0.021978021978,0.102795772247
Aloha Airlines Inc.,03/11/01,184,0.0163043478261,0.010399194901
Aloha Airlines Inc.,03/12/01,173,0.0,0.0318008987211
Aloha Airlines Inc.,03/13/01,171,0.0116959064327,-0.00875625446748
Aloha Airlines Inc.,03/14/01,171,0.0350877192982,0.111771058315
Aloha Airlines Inc.,03/15/01,171,0.0233918128655,0.142399430402
Aloha Airlines Inc.,03/16/01,186,0.0698924731183,0.687597843103
Aloha Airlines Inc.,03/17/01,181,0.0,0.0818089430894
Aloha Airlines Inc.,03/18/01,184,0.0326086956522,0.25336555057
Aloha Airlines Inc.,03/19/01,173,0.0,0.107495239744
Aloha Airlines Inc.,03/20/01,171,0.0233918128655,0.068613400215
Aloha Airlines Inc.,03/21/01,171,0.0233918128655,0.0997675666011
Aloha Airlines Inc.,03/22/01,171,0.0175438596491,0.183780020884
Aloha Airlines Inc.,03/23/01,186,0.0,0.293955151121
Aloha Airlines Inc.,03/24/01,182,0.0,0.40246074146
Aloha Airlines Inc.,03/25/01,183,0.0218579234973,0.606911068234
Aloha Airlines Inc.,03/26/01,173,0.0,0.158555460017
Aloha Airlines Inc.,03/27/01,171,0.0,0.0703535176759
Aloha Airlines Inc.,03/28/01,171,0.0116959064327,0.159759121502
Aloha Airlines Inc.,03/29/01,171,0.0,0.0377124645892
Aloha Airlines Inc.,03/30/01,186,0.0,0.451028806584
Aloha Airlines Inc.,03/31/01,182,0.0,0.144243421053
Alaska Airlines Inc.,03/01/01,440,0.0568181818182,0.392332629838
Alaska Airlines Inc.,03/02/01,443,0.0248306997743,0.195858427522
Alaska Airlines Inc.,03/03/01,382,0.0549738219895,0.11184160619
Alaska Airlines Inc.,03/04/01,406,0.0295566502463,0.16636159795
Alaska Airlines Inc.,03/05/01,435,0.0298850574713,0.100887567544
Alaska Airlines Inc.,03/06/01,434,0.0645161290323,0.146384677492
Alaska Airlines Inc.,03/07/01,433,0.0554272517321,0.117016535187
Alaska Airlines Inc.,03/08/01,434,0.0483870967742,0.13783948468
Alaska Airlines Inc.,03/09/01,437,0.0137299771167,0.128527038018
Alaska Airlines Inc.,03/10/01,378,0.0185185185185,0.104133486879
Alaska Airlines Inc.,03/11/01,406,0.00492610837438,0.109330734538
Alaska Airlines Inc.,03/12/01,437,0.00686498855835,0.122003028519
Alaska Airlines Inc.,03/13/01,434,0.0437788018433,0.125545565642
Alaska Airlines Inc.,03/14/01,435,0.0137931034483,0.08118010027
Alaska Airlines Inc.,03/15/01,436,0.0114678899083,0.111148017438
Alaska Airlines Inc.,03/16/01,437,0.0114416475973,0.130569709169
Alaska Airlines Inc.,03/17/01,380,0.00789473684211,0.0392899638183
Alaska Airlines Inc.,03/18/01,407,0.0,0.182833482543
Alaska Airlines Inc.,03/19/01,440,0.0340909090909,0.107732864675
Alaska Airlines Inc.,03/20/01,436,0.0344036697248,0.104055258467
Alaska Airlines Inc.,03/21/01,433,0.00461893764434,0.130536385079
Alaska Airlines Inc.,03/22/01,434,0.00460829493088,0.0517940379404
Alaska Airlines Inc.,03/23/01,437,0.025171624714,0.155401400566
Alaska Airlines Inc.,03/24/01,376,0.0132978723404,0.113984339933
Alaska Airlines Inc.,03/25/01,404,0.0,0.0511204001919
Alaska Airlines Inc.,03/26/01,435,0.0252873563218,0.0855201753815
Alaska Airlines Inc.,03/27/01,434,0.0138248847926,0.0616711294777
Alaska Airlines Inc.,03/28/01,433,0.00230946882217,0.0770371940235
Alaska Airlines Inc.,03/29/01,434,0.0115207373272,0.0931402471111
Alaska Airlines Inc.,03/30/01,437,0.0160183066362,0.107426969926
Alaska Airlines Inc.,03/31/01,377,0.0053050397878,0.128399465002
Continental Air Lines Inc.,03/01/01,1169,0.0119760479042,0.0438313325936
Continental Air Lines Inc.,03/02/01,1176,0.00510204081633,0.0523985793607
Continental Air Lines Inc.,03/03/01,841,0.00475624256837,0.0149904584027
Continental Air Lines Inc.,03/04/01,1056,0.0331439393939,0.06087090494
Continental Air Lines Inc.,03/05/01,1172,0.23976109215,0.0105863886851
Continental Air Lines Inc.,03/06/01,1162,0.15834767642,0.0288067685834
Continental Air Lines Inc.,03/07/01,1169,0.0102651839179,0.00268072152301
Continental Air Lines Inc.,03/08/01,1176,0.00680272108844,0.0542873884207
Continental Air Lines Inc.,03/09/01,1175,0.0136170212766,0.0348694942904
Continental Air Lines Inc.,03/10/01,841,0.00475624256837,0.0210547984684
Continental Air Lines Inc.,03/11/01,1051,0.00380589914367,0.0270279486585
Continental Air Lines Inc.,03/12/01,1171,0.00597779675491,0.0273279352227
Continental Air Lines Inc.,03/13/01,1166,0.0265866209262,0.134187636514
Continental Air Lines Inc.,03/14/01,1170,0.0333333333333,0.250085330276
Continental Air Lines Inc.,03/15/01,1175,0.0195744680851,0.0768518459387
Continental Air Lines Inc.,03/16/01,1175,0.00936170212766,0.0421911911721
Continental Air Lines Inc.,03/17/01,842,0.00237529691211,0.0181651631266
Continental Air Lines Inc.,03/18/01,1055,0.00758293838863,0.0170917207457
Continental Air Lines Inc.,03/19/01,1171,0.00512382578992,0.0278424505974
Continental Air Lines Inc.,03/20/01,1168,0.013698630137,0.0199571468336
Continental Air Lines Inc.,03/21/01,1170,0.042735042735,0.167197751919
Continental Air Lines Inc.,03/22/01,1176,0.0263605442177,0.0890027928798
Continental Air Lines Inc.,03/23/01,1176,0.016156462585,0.0851914421676
Continental Air Lines Inc.,03/24/01,841,0.00237812128419,0.0158984311823
Continental Air Lines Inc.,03/25/01,1055,0.0,-0.000225126889701
Continental Air Lines Inc.,03/26/01,1167,0.00514138817481,0.0458430909572
Continental Air Lines Inc.,03/27/01,1168,0.013698630137,0.0875365806278
Continental Air Lines Inc.,03/28/01,1171,0.00939368061486,0.0134608231688
Continental Air Lines Inc.,03/29/01,1176,0.00340136054422,0.0465298736468
Continental Air Lines Inc.,03/30/01,1176,0.0255102040816,0.0809403381941
Continental Air Lines Inc.,03/31/01,837,0.00477897252091,-0.000189456342669
US Airways Inc.,04/19/01,2083,0.00624099855977,0.011184762317
US Airways Inc.,04/20/01,2076,0.00626204238921,0.028782583291
US Airways Inc.,04/21/01,1920,0.0125,0.024792573824
US Airways Inc.,04/22/01,2033,0.00639449090015,0.0402598773974
US Airways Inc.,04/23/01,2081,0.00961076405574,0.00726370901075
US Airways Inc.,04/24/01,2085,0.00959232613909,0.00628947593035
US Airways Inc.,04/25/01,2084,0.00431861804223,-1.60266683762e-05
US Airways Inc.,04/26/01,2087,0.00431241015812,0.00977372925311
US Airways Inc.,04/27/01,2087,0.0129372304744,0.0046455505279
US Airways Inc.,04/28/01,1932,0.01966873706,-0.0216648724141
US Airways Inc.,04/29/01,2040,0.0166666666667,0.0166527144936
US Airways Inc.,04/30/01,2087,0.0134163871586,-0.0031787512284
US Airways Inc.,04/01/01,2024,0.0286561264822,0.102825037231
US Airways Inc.,04/02/01,2079,0.024531024531,0.0154345927058
US Airways Inc.,04/03/01,2079,0.012506012506,0.0253710372894
US Airways Inc.,04/04/01,2077,0.0125180548869,0.0198483049515
US Airways Inc.,04/05/01,2079,0.00721500721501,0.040720822925
US Airways Inc.,04/06/01,2079,0.012987012987,0.100292468925
US Airways Inc.,04/07/01,1922,0.0124869927159,0.0506795295698
US Airways Inc.,04/08/01,2032,0.0196850393701,0.104294960236
US Airways Inc.,04/09/01,2079,0.0533910533911,0.177131924711
US Airways Inc.,04/10/01,2079,0.038961038961,0.0497524834712
US Airways Inc.,04/11/01,2081,0.0297933685728,0.0960068901579
US Airways Inc.,04/12/01,2083,0.0283245319251,0.296197767973
US Airways Inc.,04/13/01,2083,0.0292846855497,0.122346255992
US Airways Inc.,04/14/01,1928,0.0165975103734,0.00947341323189
US Airways Inc.,04/15/01,2036,0.024557956778,0.0411268488062
US Airways Inc.,04/16/01,2083,0.0110417666827,0.0401788157016
US Airways Inc.,04/17/01,2083,0.014882381181,0.0360226177194
US Airways Inc.,04/18/01,2081,0.0172993753003,0.0517008500182
Southwest Airlines Co.,04/02/01,2764,0.0123010130246,0.0861849454393
Southwest Airlines Co.,04/03/01,2764,0.013024602026,0.0664354426428
Southwest Airlines Co.,04/04/01,2764,0.00832127351664,0.051251030533
Southwest Airlines Co.,04/05/01,2764,0.010492040521,0.127356686819
Southwest Airlines Co.,04/06/01,2768,0.00830924855491,0.339441439979
Southwest Airlines Co.,04/09/01,2764,0.0148335745297,0.135543558282
Southwest Airlines Co.,04/10/01,2764,0.0173661360347,0.135972746076
Southwest Airlines Co.,04/11/01,2764,0.0188133140376,0.170435779371
Southwest Airlines Co.,04/12/01,2764,0.00578871201158,0.157736709352
Southwest Airlines Co.,04/13/01,2768,0.00541907514451,0.140757171139
Southwest Airlines Co.,04/16/01,2764,0.0108538350217,0.122894825507
Southwest Airlines Co.,04/17/01,2764,0.00795947901592,0.0825745437493
Southwest Airlines Co.,04/18/01,2764,0.00289435600579,0.0476379204893
Southwest Airlines Co.,04/19/01,2764,0.00361794500724,0.0984209682201
Southwest Airlines Co.,04/20/01,2768,0.00361271676301,0.201912639173
Southwest Airlines Co.,04/23/01,2764,0.0108538350217,0.0726979077932
Southwest Airlines Co.,04/24/01,2764,0.0126628075253,0.0452793308561
Southwest Airlines Co.,04/25/01,2764,0.0112156295224,0.0524715847103
Southwest Airlines Co.,04/26/01,2764,0.00397973950796,0.0613967275431
Southwest Airlines Co.,04/27/01,2768,0.000361271676301,0.0920241798228
Southwest Airlines Co.,04/30/01,2764,0.00940665701881,0.0564680257627
Southwest Airlines Co.,04/01/01,2503,0.00119856172593,0.106114544619
Southwest Airlines Co.,04/07/01,2130,0.00093896713615,0.125681271285
Southwest Airlines Co.,04/08/01,2503,0.00159808230124,0.0829160030288
Southwest Airlines Co.,04/14/01,2130,0.00704225352113,0.0472857076631
Southwest Airlines Co.,04/15/01,2503,0.00439472632841,0.148884313149
Southwest Airlines Co.,04/21/01,2130,0.00140845070423,0.101426243804
Southwest Airlines Co.,04/22/01,2503,0.000799041150619,0.167138691776
Southwest Airlines Co.,04/28/01,2130,0.00281690140845,0.0441144686344
Southwest Airlines Co.,04/29/01,2503,0.000799041150619,0.0631181072475
Northwest Airlines Inc.,04/11/01,1568,0.0612244897959,0.116746609435
Northwest Airlines Inc.,04/12/01,1568,0.0408163265306,0.192512923662
Northwest Airlines Inc.,04/13/01,1569,0.019120458891,0.0366711340864
Northwest Airlines Inc.,04/14/01,1309,0.00763941940413,0.0324594707742
Northwest Airlines Inc.,04/15/01,1466,0.0266030013643,0.0620404078972
Northwest Airlines Inc.,04/16/01,1568,0.00829081632653,0.0426988656047
Northwest Airlines Inc.,04/17/01,1568,0.00892857142857,0.0217953430596
Northwest Airlines Inc.,04/18/01,1568,0.0191326530612,0.0236117969206
Northwest Airlines Inc.,04/19/01,1568,0.00446428571429,0.0353212759701
Northwest Airlines Inc.,04/20/01,1569,0.00892288081581,0.0440771007725
Northwest Airlines Inc.,04/21/01,1305,0.00306513409962,0.0474502645952
Northwest Airlines Inc.,04/22/01,1466,0.0266030013643,0.128985751951
Northwest Airlines Inc.,04/23/01,1568,0.0427295918367,0.0882646973459
Northwest Airlines Inc.,04/24/01,1565,0.0159744408946,0.0357562531476
Northwest Airlines Inc.,04/25/01,1566,0.0095785440613,-0.000484158339143
Northwest Airlines Inc.,04/26/01,1566,0.0102171136654,0.0207228353196
Northwest Airlines Inc.,04/27/01,1567,0.00638162093172,0.00637958532695
Northwest Airlines Inc.,04/28/01,1301,0.00845503458878,3.70664156035e-05
Northwest Airlines Inc.,04/29/01,1464,0.0129781420765,0.093776847079
Northwest Airlines Inc.,04/30/01,1560,0.0108974358974,0.00385462199523
Northwest Airlines Inc.,04/01/01,1471,0.00339904826649,0.0417733485642
Northwest Airlines Inc.,04/02/01,1568,0.00956632653061,0.0383196282631
Northwest Airlines Inc.,04/03/01,1568,0.015943877551,0.0253162981448
Northwest Airlines Inc.,04/04/01,1568,0.0127551020408,0.0291653523437
Northwest Airlines Inc.,04/05/01,1568,0.0184948979592,0.0492985569777
Northwest Airlines Inc.,04/06/01,1569,0.0293180369662,0.142780528567
Northwest Airlines Inc.,04/07/01,1321,0.0423921271764,0.215021613833
Northwest Airlines Inc.,04/08/01,1470,0.0122448979592,0.064637255354
Northwest Airlines Inc.,04/09/01,1568,0.0325255102041,0.110038548738
Northwest Airlines Inc.,04/10/01,1568,0.0235969387755,0.0463468101537
Trans World Airways LLC,04/01/01,669,0.00597907324365,0.0443637989297
Trans World Airways LLC,04/02/01,712,0.00702247191011,0.0242178098676
Trans World Airways LLC,04/03/01,712,0.00140449438202,0.0203076997508
Trans World Airways LLC,04/04/01,713,0.00841514726508,0.0083665288895
Trans World Airways LLC,04/05/01,711,0.0,0.0346553668116
Trans World Airways LLC,04/06/01,713,0.00561009817672,0.0765784063912
Trans World Airways LLC,04/07/01,624,0.0144230769231,0.0573554016123
Trans World Airways LLC,04/08/01,674,0.0,0.0450824996752
Trans World Airways LLC,04/09/01,710,0.0140845070423,0.0628089930481
Trans World Airways LLC,04/10/01,710,0.0394366197183,0.158375307049
Trans World Airways LLC,04/11/01,711,0.1870604782,0.118910050646
Trans World Airways LLC,04/12/01,710,0.12676056338,0.0792373475396
Trans World Airways LLC,04/13/01,711,0.056258790436,0.0566568914956
Trans World Airways LLC,04/14/01,624,0.0160256410256,0.0233858245925
Trans World Airways LLC,04/15/01,671,0.0283159463487,0.0217092351033
Trans World Airways LLC,04/16/01,712,0.0168539325843,0.0320018071609
Trans World Airways LLC,04/17/01,712,0.0112359550562,0.00392295369401
Trans World Airways LLC,04/18/01,711,0.0,0.0162201613208
Trans World Airways LLC,04/19/01,712,0.00280898876404,0.0227924509399
Trans World Airways LLC,04/20/01,712,0.0112359550562,0.0999201437413
Trans World Airways LLC,04/21/01,624,0.0,0.0250072215574
Trans World Airways LLC,04/22/01,672,0.00446428571429,0.099170885422
Trans World Airways LLC,04/23/01,712,0.0112359550562,0.0654417032187
Trans World Airways LLC,04/24/01,712,0.00561797752809,0.00836756427811
Trans World Airways LLC,04/25/01,713,0.0,0.00198126575294
Trans World Airways LLC,04/26/01,713,0.00561009817672,0.00405589248706
Trans World Airways LLC,04/27/01,713,0.00561009817672,0.014037263936
Trans World Airways LLC,04/28/01,624,0.00320512820513,-0.016347976363
Trans World Airways LLC,04/29/01,671,0.00745156482861,0.00932674243535
Trans World Airways LLC,04/30/01,711,0.0042194092827,0.00799493189737
United Air Lines Inc.,04/02/01,2129,0.0403945514326,0.0640802888783
United Air Lines Inc.,04/03/01,2130,0.0323943661972,0.0439330058407
United Air Lines Inc.,04/04/01,2113,0.0255560814009,0.0346973704683
United Air Lines Inc.,04/05/01,2113,0.0558447704685,0.17834583381
United Air Lines Inc.,04/06/01,2111,0.0639507342492,0.454927141553
United Air Lines Inc.,04/07/01,1921,0.0432066631963,0.28323566056
United Air Lines Inc.,04/08/01,2028,0.0192307692308,0.109876347495
United Air Lines Inc.,04/09/01,2111,0.0393178588347,0.115096590864
United Air Lines Inc.,04/10/01,2111,0.0454760776883,0.0778814645414
United Air Lines Inc.,04/11/01,2111,0.306016106111,0.283274307128
United Air Lines Inc.,04/12/01,2111,0.0431075319754,0.219956904348
United Air Lines Inc.,04/13/01,1936,0.0180785123967,0.0838079468821
United Air Lines Inc.,04/14/01,1687,0.00652045050385,0.0238195789686
United Air Lines Inc.,04/15/01,1881,0.0217969165338,0.0428465309761
United Air Lines Inc.,04/16/01,2111,0.0288962576978,0.0704901838773
United Air Lines Inc.,04/17/01,2111,0.0270014211274,0.0161812297735
United Air Lines Inc.,04/18/01,2111,0.0303173851255,0.0336855238021
United Air Lines Inc.,04/19/01,2111,0.0161061108479,0.058919992609
United Air Lines Inc.,04/20/01,2112,0.0288825757576,0.156266075287
United Air Lines Inc.,04/22/01,2031,0.0403741999015,0.20848663522
United Air Lines Inc.,04/23/01,2120,0.0306603773585,0.205306262261
United Air Lines Inc.,04/24/01,2121,0.024516737388,0.0456109751042
United Air Lines Inc.,04/25/01,2121,0.018387553041,0.0263751390109
United Air Lines Inc.,04/26/01,2119,0.0268994808872,0.063867564069
United Air Lines Inc.,04/27/01,2121,0.021216407355,0.0793970004122
United Air Lines Inc.,04/28/01,1927,0.012454592631,0.035877479287
United Air Lines Inc.,04/29/01,2038,0.0112855740922,0.0518913002962
United Air Lines Inc.,04/30/01,2121,0.013201320132,0.018349720455
United Air Lines Inc.,04/01/01,2036,0.0221021611002,0.105271524232
United Air Lines Inc.,04/21/01,1918,0.0135557872784,0.0954694957588
Delta Air Lines Inc.,04/06/01,2413,0.0227932034811,0.140239994518
Delta Air Lines Inc.,04/07/01,2396,0.021285475793,0.0663681432912
Delta Air Lines Inc.,04/08/01,2402,0.0233139050791,0.0861084857965
Delta Air Lines Inc.,04/09/01,2417,0.0297889946214,0.0824104786177
Delta Air Lines Inc.,04/10/01,2414,0.0385252692626,0.0493038024532
Delta Air Lines Inc.,04/11/01,2404,0.0536605657238,0.0697962182437
Delta Air Lines Inc.,04/12/01,2410,0.0323651452282,0.147299012983
Delta Air Lines Inc.,04/13/01,2414,0.0178127589064,0.0802895742074
Delta Air Lines Inc.,04/14/01,2395,0.00835073068894,0.0264623056378
Delta Air Lines Inc.,04/15/01,2404,0.0212146422629,0.0701984662316
Delta Air Lines Inc.,04/16/01,2416,0.0144867549669,0.052397742442
Delta Air Lines Inc.,04/17/01,2415,0.0111801242236,0.0325406859232
Delta Air Lines Inc.,04/18/01,2416,0.0149006622517,0.0524571925109
Delta Air Lines Inc.,04/19/01,2415,0.0124223602484,0.0514108111402
Delta Air Lines Inc.,04/20/01,2415,0.0140786749482,0.0508760450154
Delta Air Lines Inc.,04/21/01,2397,0.0166875260743,0.0219015127343
Delta Air Lines Inc.,04/22/01,2403,0.0116521015397,0.0709012611504
Delta Air Lines Inc.,04/23/01,2414,0.00952775476388,0.0468861569346
Delta Air Lines Inc.,04/24/01,2418,0.0153019023987,0.0199965977026
Delta Air Lines Inc.,04/25/01,2417,0.00703351261895,0.0250577226881
Delta Air Lines Inc.,04/26/01,2417,0.0119983450559,0.0369666061601
Delta Air Lines Inc.,04/27/01,2414,0.0111847555924,0.0247658371553
Delta Air Lines Inc.,04/28/01,2391,0.0117105813467,-0.00406561286423
Delta Air Lines Inc.,04/29/01,2407,0.00955546323224,0.0311533771049
Delta Air Lines Inc.,04/30/01,2399,0.0116715298041,0.0211213801602
Delta Air Lines Inc.,04/01/01,2378,0.0206055508831,0.105652753547
Delta Air Lines Inc.,04/02/01,2411,0.0199087515554,0.0451923234508
Delta Air Lines Inc.,04/03/01,2410,0.0576763485477,0.136344917289
Delta Air Lines Inc.,04/04/01,2413,0.0215499378367,0.0595280326362
Delta Air Lines Inc.,04/05/01,2408,0.0224252491694,0.0733966553012
America West Airlines Inc.,04/01/01,585,0.0188034188034,0.110038941702
America West Airlines Inc.,04/02/01,603,0.00995024875622,0.061887763573
America West Airlines Inc.,04/03/01,604,0.0215231788079,0.0266391717869
America West Airlines Inc.,04/04/01,604,0.0165562913907,0.05472404116
America West Airlines Inc.,04/05/01,605,0.0247933884298,0.128566382262
America West Airlines Inc.,04/06/01,607,0.0461285008237,0.235445063738
America West Airlines Inc.,04/07/01,540,0.0185185185185,0.112378582564
America West Airlines Inc.,04/08/01,592,0.0118243243243,0.0739943952218
America West Airlines Inc.,04/09/01,604,0.0132450331126,0.0832603459601
America West Airlines Inc.,04/10/01,604,0.0364238410596,0.0792079207921
America West Airlines Inc.,04/11/01,604,0.0331125827815,0.0839795070618
America West Airlines Inc.,04/12/01,605,0.0396694214876,0.127856831814
America West Airlines Inc.,04/13/01,607,0.0181219110379,0.0476003478163
America West Airlines Inc.,04/14/01,540,0.00740740740741,0.0299281723863
America West Airlines Inc.,04/15/01,592,0.00675675675676,0.0426314680896
America West Airlines Inc.,04/16/01,605,0.0148760330579,0.0682331426038
America West Airlines Inc.,04/17/01,603,0.00497512437811,0.0333830270436
America West Airlines Inc.,04/18/01,604,0.0364238410596,0.0342205861532
America West Airlines Inc.,04/19/01,605,0.0198347107438,0.0474402028648
America West Airlines Inc.,04/20/01,607,0.0148270181219,0.0815122615804
America West Airlines Inc.,04/21/01,540,0.00555555555556,0.0959213401311
America West Airlines Inc.,04/22/01,592,0.0253378378378,0.134329616
America West Airlines Inc.,04/23/01,607,0.00164744645799,0.0500186636805
America West Airlines Inc.,04/24/01,606,0.0148514851485,0.0512115557202
America West Airlines Inc.,04/25/01,606,0.039603960396,0.0659381847538
America West Airlines Inc.,04/26/01,607,0.0461285008237,0.0763633225955
America West Airlines Inc.,04/27/01,609,0.0197044334975,0.0732107774347
America West Airlines Inc.,04/28/01,545,0.0238532110092,0.051342210305
America West Airlines Inc.,04/29/01,595,0.00504201680672,0.0566151431494
America West Airlines Inc.,04/30/01,605,0.0148760330579,0.0513167540743
American Eagle Airlines Inc.,04/01/01,1356,0.0324483775811,0.347387885889
American Eagle Airlines Inc.,04/02/01,1440,0.0597222222222,0.184326010343
American Eagle Airlines Inc.,04/03/01,1437,0.0528879610299,0.14123003756
American Eagle Airlines Inc.,04/04/01,1439,0.10701876303,0.326285346081
American Eagle Airlines Inc.,04/05/01,1437,0.0681976339596,0.147317352376
American Eagle Airlines Inc.,04/06/01,1435,0.0947735191638,0.444851444851
American Eagle Airlines Inc.,04/07/01,1229,0.0895036615134,0.337969513764
American Eagle Airlines Inc.,04/08/01,1365,0.0688644688645,0.220968229519
American Eagle Airlines Inc.,04/09/01,1437,0.0995128740431,0.245194983091
